client,bank,context,salt,label,macro_contribution_change_exact,capture_change,valid_positive_P00_gain
9,A,clean,T013-S2,8,0,0.0,True
10,A,clean,T013-S2,2,9217310/139025679,1.9920382976875295,True
10,A,clean,T013-S2,3,-35908/451191,-2.391218724558416,True
10,A,clean,T013-S2,4,9217310/139025679,1.9920382976875295,True
11,A,clean,T013-S2,2,0,0.0,True
11,A,clean,T013-S2,8,0,0.0,True
12,A,clean,T013-S2,2,0,0.0,True
12,A,clean,T013-S2,7,0,0.0,True
13,A,clean,T013-S2,1,0,0.0,True
13,A,clean,T013-S2,3,0,0.0,True
13,A,clean,T013-S2,5,0,0.0,True
14,A,clean,T013-S2,1,0,0.0,True
14,A,clean,T013-S2,2,0,0.0,True
15,A,clean,T013-S2,4,-15/746,-3.0,True
16,A,clean,T013-S2,1,0,,False
16,A,clean,T013-S2,4,0,,False
16,A,clean,T013-S2,6,0,,False
16,A,clean,T013-S2,8,0,,False
16,A,clean,T013-S2,9,0,,False
17,A,clean,T013-S2,1,14/224549,,False
17,A,clean,T013-S2,4,14/224549,,False
17,A,clean,T013-S2,8,11946/224549,,False
18,A,clean,T013-S2,0,0,,False
18,A,clean,T013-S2,3,0,,False
18,A,clean,T013-S2,6,0,,False
19,A,clean,T013-S2,0,0,0.0,True
19,A,clean,T013-S2,2,0,0.0,True
19,A,clean,T013-S2,7,0,0.0,True
20,A,clean,T013-S2,6,0,,False
21,A,clean,T013-S2,4,0,0.0,True
22,A,clean,T013-S2,1,0,,False
22,A,clean,T013-S2,2,0,,False
23,A,clean,T013-S2,0,0,0.0,True
23,A,clean,T013-S2,2,0,0.0,True
23,A,clean,T013-S2,5,60115/1133259,1.341345502842993,True
23,A,clean,T013-S2,8,60115/1133259,1.341345502842993,True
23,A,clean,T013-S2,9,0,0.0,True
24,A,clean,T013-S2,3,0,0.0,True
24,A,clean,T013-S2,7,0,0.0,True
24,A,clean,T013-S2,9,3626204/273447525,0.2854541616595935,True
25,A,clean,T013-S2,0,-2/299,,False
25,A,clean,T013-S2,1,-2/299,,False
25,A,clean,T013-S2,4,2/299,,False
26,A,clean,T013-S2,5,0,,False
26,A,clean,T013-S2,6,0,,False
27,A,clean,T013-S2,1,18/299,0.3103448275862069,True
28,A,clean,T013-S2,0,-7495/561678,,False
28,A,clean,T013-S2,2,-7495/561678,,False
28,A,clean,T013-S2,3,-7495/561678,,False
28,A,clean,T013-S2,4,0,,False
28,A,clean,T013-S2,5,-7495/561678,,False
28,A,clean,T013-S2,8,0,,False
29,A,clean,T013-S2,1,0,0.0,True
30,A,clean,T013-S2,2,907/5030,0.6413520011313817,True
30,A,clean,T013-S2,4,3507/25150,0.4959694526941027,True
30,A,clean,T013-S2,5,3507/25150,0.4959694526941027,True
31,A,clean,T013-S2,8,0,0.0,True
32,A,clean,T013-S2,0,0,0.0,True
32,A,clean,T013-S2,2,0,0.0,True
32,A,clean,T013-S2,4,0,0.0,True
32,A,clean,T013-S2,5,0,0.0,True
32,A,clean,T013-S2,8,0,0.0,True
33,A,clean,T013-S2,0,0,,False
33,A,clean,T013-S2,3,33175/561678,,False
34,A,clean,T013-S2,2,-20/1509,-1.0,True
34,A,clean,T013-S2,3,0,0.0,True
34,A,clean,T013-S2,8,0,0.0,True
35,A,clean,T013-S2,1,-1516/224549,,False
35,A,clean,T013-S2,8,0,,False
36,A,clean,T013-S2,0,0,0.0,True
36,A,clean,T013-S2,1,0,0.0,True
36,A,clean,T013-S2,6,0,0.0,True
36,A,clean,T013-S2,7,15175/1151358,1.9875573018991486,True
36,A,clean,T013-S2,9,0,0.0,True
37,A,clean,T013-S2,2,0,0.0,True
37,A,clean,T013-S2,6,0,0.0,True
37,A,clean,T013-S2,9,0,0.0,True
38,A,clean,T013-S2,8,0,,False
39,A,clean,T013-S2,2,0,0.0,True
40,A,clean,T013-S2,9,-5/741,,False
41,A,clean,T013-S2,0,0,0.0,True
41,A,clean,T013-S2,1,0,0.0,True
41,A,clean,T013-S2,3,-1285/185497,-0.5109550043796967,True
41,A,clean,T013-S2,9,0,0.0,True
42,A,clean,T013-S2,0,2822/451191,0.5049756869573593,True
42,A,clean,T013-S2,1,2822/451191,0.5049756869573593,True
42,A,clean,T013-S2,2,162923/13153953,1.0,True
43,A,clean,T013-S2,0,0,0.0,True
43,A,clean,T013-S2,4,0,0.0,True
44,A,clean,T013-S2,0,0,0.0,True
44,A,clean,T013-S2,8,-3825/569258,-1.018641810918775,True
44,A,clean,T013-S2,9,-3825/569258,-1.018641810918775,True
45,A,clean,T013-S2,2,0,0.0,True
45,A,clean,T013-S2,4,0,0.0,True
45,A,clean,T013-S2,5,0,0.0,True
45,A,clean,T013-S2,8,0,0.0,True
46,A,clean,T013-S2,2,0,0.0,True
46,A,clean,T013-S2,4,0,0.0,True
46,A,clean,T013-S2,5,0,0.0,True
47,A,clean,T013-S2,0,0,,False
47,A,clean,T013-S2,1,0,,False
47,A,clean,T013-S2,2,0,,False
47,A,clean,T013-S2,4,0,,False
47,A,clean,T013-S2,8,0,,False
48,A,clean,T013-S2,4,-7520/53295359,-0.00424648232302912,True
48,A,clean,T013-S2,7,1875/285766,0.19746566320934114,True
48,A,clean,T013-S2,9,-10/140621,-0.002140181915462814,True
49,A,clean,T013-S2,1,0,0.0,True
49,A,clean,T013-S2,3,-303/5681,-2.6735294117647057,True
50,A,clean,T013-S2,2,1331651/22559550,0.9890478068504311,True
50,A,clean,T013-S2,5,0,0.0,True
51,A,clean,T013-S2,3,0,,False
51,A,clean,T013-S2,4,0,,False
51,A,clean,T013-S2,9,0,,False
52,A,clean,T013-S2,0,0,,False
52,A,clean,T013-S2,2,0,,False
53,A,clean,T013-S2,1,172/8671,0.5900514579759862,True
53,A,clean,T013-S2,7,172/8671,0.5900514579759862,True
54,A,clean,T013-S2,2,0,0.0,True
54,A,clean,T013-S2,6,0,0.0,True
54,A,clean,T013-S2,7,8911472855/219491435046,0.5492671246160674,True
55,A,clean,T013-S2,0,0,0.0,True
55,A,clean,T013-S2,8,0,0.0,True
56,A,clean,T013-S2,3,-5037005/189716007,,False
56,A,clean,T013-S2,4,0,,False
56,A,clean,T013-S2,6,0,,False
56,A,clean,T013-S2,9,-5037005/189716007,,False
57,A,clean,T013-S2,0,0,,False
57,A,clean,T013-S2,1,0,,False
57,A,clean,T013-S2,3,73786/2891629,,False
57,A,clean,T013-S2,4,-17382121/433744350,,False
57,A,clean,T013-S2,6,-17382121/433744350,,False
58,A,clean,T013-S2,0,0,,False
58,A,clean,T013-S2,9,0,,False
59,A,clean,T013-S2,0,0,0.0,True
59,A,clean,T013-S2,1,0,0.0,True
59,A,clean,T013-S2,3,0,0.0,True
59,A,clean,T013-S2,5,0,0.0,True
59,A,clean,T013-S2,6,0,0.0,True
60,A,clean,T013-S2,0,0,0.0,True
61,A,clean,T013-S2,0,0,0.0,True
61,A,clean,T013-S2,4,0,0.0,True
61,A,clean,T013-S2,5,1/75,0.6690203000882613,True
61,A,clean,T013-S2,7,1/75,0.6690203000882613,True
62,A,clean,T013-S2,0,0,0.0,True
62,A,clean,T013-S2,5,15215/1157466,1.9044173972252958,True
62,A,clean,T013-S2,6,0,0.0,True
62,A,clean,T013-S2,9,0,0.0,True
63,A,clean,T013-S2,3,0,,False
63,A,clean,T013-S2,4,0,,False
63,A,clean,T013-S2,6,0,,False
64,A,clean,T013-S2,1,0,0.0,True
64,A,clean,T013-S2,3,0,0.0,True
64,A,clean,T013-S2,5,0,0.0,True
64,A,clean,T013-S2,8,0,0.0,True
64,A,clean,T013-S2,9,-220566651/4720898650,-0.7758877823371797,True
65,A,clean,T013-S2,5,0,0.0,True
66,A,clean,T013-S2,7,0,,False
66,A,clean,T013-S2,8,0,,False
66,A,clean,T013-S2,9,0,,False
67,A,clean,T013-S2,1,0,0.0,True
67,A,clean,T013-S2,2,0,0.0,True
67,A,clean,T013-S2,5,0,0.0,True
67,A,clean,T013-S2,7,0,0.0,True
67,A,clean,T013-S2,8,0,0.0,True
68,A,clean,T013-S2,1,0,0.0,True
68,A,clean,T013-S2,7,0,0.0,True
68,A,clean,T013-S2,9,0,0.0,True
69,A,clean,T013-S2,2,0,0.0,True
69,A,clean,T013-S2,5,0,0.0,True
69,A,clean,T013-S2,7,0,0.0,True
70,A,clean,T013-S2,0,0,0.0,True
70,A,clean,T013-S2,8,0,0.0,True
71,A,clean,T013-S2,4,0,0.0,True
71,A,clean,T013-S2,5,280879/42018450,376.51340482573727,True
71,A,clean,T013-S2,8,0,0.0,True
72,A,clean,T013-S2,0,0,0.0,True
72,A,clean,T013-S2,5,871181/42694350,0.3797738134316094,True
72,A,clean,T013-S2,8,0,0.0,True
73,A,clean,T013-S2,5,0,0.0,True
73,A,clean,T013-S2,6,0,0.0,True
73,A,clean,T013-S2,7,0,0.0,True
74,A,clean,T013-S2,6,0,,False
75,A,clean,T013-S2,0,1985641/12918594,5.815847975654548,True
75,A,clean,T013-S2,1,0,0.0,True
75,A,clean,T013-S2,3,1985641/12918594,5.815847975654548,True
76,A,clean,T013-S2,1,0,,False
76,A,clean,T013-S2,6,351061/8827078,,False
76,A,clean,T013-S2,7,0,,False
77,A,clean,T013-S2,0,0,0.0,True
77,A,clean,T013-S2,2,0,0.0,True
78,A,clean,T013-S2,4,0,0.0,True
78,A,clean,T013-S2,5,0,0.0,True
78,A,clean,T013-S2,8,0,0.0,True
79,A,clean,T013-S2,1,0,0.0,True
79,A,clean,T013-S2,2,0,0.0,True
79,A,clean,T013-S2,5,0,0.0,True
80,A,clean,T013-S2,6,0,,False
80,A,clean,T013-S2,7,0,,False
81,A,clean,T013-S2,7,0,0.0,True
81,A,clean,T013-S2,9,0,0.0,True
82,A,clean,T013-S2,3,0,0.0,True
82,A,clean,T013-S2,7,0,0.0,True
83,A,clean,T013-S2,4,0,0.0,True
83,A,clean,T013-S2,7,0,0.0,True
83,A,clean,T013-S2,8,0,0.0,True
84,A,clean,T013-S2,2,4950/256027,,False
84,A,clean,T013-S2,3,0,,False
84,A,clean,T013-S2,6,0,,False
85,A,clean,T013-S2,5,0,0.0,True
85,A,clean,T013-S2,6,0,0.0,True
86,A,clean,T013-S2,2,0,0.0,True
86,A,clean,T013-S2,4,2518/37725,1.0,True
86,A,clean,T013-S2,5,0,0.0,True
86,A,clean,T013-S2,6,0,0.0,True
87,A,clean,T013-S2,3,-31127/4637425,,False
87,A,clean,T013-S2,5,0,,False
88,A,clean,T013-S2,3,0,,False
88,A,clean,T013-S2,4,0,,False
88,A,clean,T013-S2,6,0,,False
88,A,clean,T013-S2,9,0,,False
89,A,clean,T013-S2,4,89978629434/1343841070975,0.9095582189365361,True
89,A,clean,T013-S2,5,0,0.0,True
90,A,clean,T013-S2,2,0,0.0,True
90,A,clean,T013-S2,3,0,0.0,True
90,A,clean,T013-S2,5,0,0.0,True
90,A,clean,T013-S2,9,0,0.0,True
91,A,clean,T013-S2,3,0,0.0,True
91,A,clean,T013-S2,7,0,0.0,True
91,A,clean,T013-S2,9,-5/21489,-0.03636363636363636,True
92,A,clean,T013-S2,1,-3018/224549,-0.5011624045167719,True
92,A,clean,T013-S2,3,0,0.0,True
92,A,clean,T013-S2,8,0,0.0,True
93,A,clean,T013-S2,4,5/746,0.33465161043021785,True
94,A,clean,T013-S2,1,0,0.0,True
94,A,clean,T013-S2,5,0,0.0,True
95,A,clean,T013-S2,1,0,0.0,True
95,A,clean,T013-S2,5,0,0.0,True
95,A,clean,T013-S2,6,0,0.0,True
96,A,clean,T013-S2,7,0,0.0,True
96,A,clean,T013-S2,9,20/1527,1.8697033026707697,True
97,A,clean,T013-S2,2,0,0.0,True
97,A,clean,T013-S2,3,0,0.0,True
97,A,clean,T013-S2,9,0,0.0,True
98,A,clean,T013-S2,5,0,0.0,True
98,A,clean,T013-S2,6,0,0.0,True
98,A,clean,T013-S2,9,0,0.0,True
99,A,clean,T013-S2,0,0,0.0,True
99,A,clean,T013-S2,3,0,0.0,True
99,A,clean,T013-S2,4,0,0.0,True
99,A,clean,T013-S2,5,0,0.0,True
99,A,clean,T013-S2,7,0,0.0,True
99,A,clean,T013-S2,9,0,0.0,True
0,A,clean,T013-S3,1,804/8671,0.9341066146749727,True
0,A,clean,T013-S3,6,-173209/26481234,-0.06589338532502734,True
0,A,clean,T013-S3,7,804/8671,0.9341066146749727,True
1,A,clean,T013-S3,1,0,0.0,True
1,A,clean,T013-S3,7,0,0.0,True
2,A,clean,T013-S3,3,0,0.0,True
2,A,clean,T013-S3,4,-5/754,-0.5,True
2,A,clean,T013-S3,9,-865/42978,-1.5175438596491229,True
3,A,clean,T013-S3,0,0,0.0,True
4,A,clean,T013-S3,4,0,0.0,True
4,A,clean,T013-S3,5,0,0.0,True
4,A,clean,T013-S3,9,0,0.0,True
5,A,clean,T013-S3,0,0,0.0,True
5,A,clean,T013-S3,2,2250469/28595550,0.9153784891023513,True
5,A,clean,T013-S3,5,0,0.0,True
6,A,clean,T013-S3,0,-75/125723,,False
6,A,clean,T013-S3,3,-75/125723,,False
6,A,clean,T013-S3,6,0,,False
7,A,clean,T013-S3,1,0,0.0,True
7,A,clean,T013-S3,3,0,0.0,True
8,A,clean,T013-S3,0,0,0.0,True
8,A,clean,T013-S3,5,0,0.0,True
9,A,clean,T013-S3,7,0,0.0,True
9,A,clean,T013-S3,8,0,0.0,True
10,A,clean,T013-S3,2,466478126/3197590617,4.383257022245946,True
10,A,clean,T013-S3,3,0,0.0,True
10,A,clean,T013-S3,4,466478126/3197590617,4.383257022245946,True
11,A,clean,T013-S3,2,0,0.0,True
11,A,clean,T013-S3,8,0,0.0,True
12,A,clean,T013-S3,2,0,0.0,True
12,A,clean,T013-S3,7,0,0.0,True
13,A,clean,T013-S3,1,0,0.0,True
13,A,clean,T013-S3,3,0,0.0,True
13,A,clean,T013-S3,5,0,0.0,True
14,A,clean,T013-S3,1,0,0.0,True
14,A,clean,T013-S3,2,0,0.0,True
15,A,clean,T013-S3,4,5/746,0.2,True
16,A,clean,T013-S3,1,0,,False
16,A,clean,T013-S3,4,0,,False
16,A,clean,T013-S3,6,0,,False
16,A,clean,T013-S3,8,0,,False
16,A,clean,T013-S3,9,0,,False
17,A,clean,T013-S3,1,0,,False
17,A,clean,T013-S3,4,0,,False
17,A,clean,T013-S3,8,11932/224549,,False
18,A,clean,T013-S3,0,0,,False
18,A,clean,T013-S3,3,0,,False
18,A,clean,T013-S3,6,0,,False
19,A,clean,T013-S3,0,0,0.0,True
19,A,clean,T013-S3,2,0,0.0,True
19,A,clean,T013-S3,7,0,0.0,True
20,A,clean,T013-S3,6,0,,False
21,A,clean,T013-S3,4,0,0.0,True
22,A,clean,T013-S3,1,0,,False
22,A,clean,T013-S3,2,0,,False
23,A,clean,T013-S3,0,0,0.0,True
23,A,clean,T013-S3,2,0,0.0,True
23,A,clean,T013-S3,5,60115/1133259,1.341345502842993,True
23,A,clean,T013-S3,8,60115/1133259,1.341345502842993,True
23,A,clean,T013-S3,9,0,0.0,True
24,A,clean,T013-S3,3,0,0.0,True
24,A,clean,T013-S3,7,0,0.0,True
24,A,clean,T013-S3,9,124746217/6289293075,0.4269565638713524,True
25,A,clean,T013-S3,0,0,0.0,True
25,A,clean,T013-S3,1,0,0.0,True
25,A,clean,T013-S3,4,0,0.0,True
26,A,clean,T013-S3,5,0,,False
26,A,clean,T013-S3,6,0,,False
27,A,clean,T013-S3,1,18/299,0.3103448275862069,True
28,A,clean,T013-S3,0,0,,False
28,A,clean,T013-S3,2,0,,False
28,A,clean,T013-S3,3,-7495/561678,,False
28,A,clean,T013-S3,4,0,,False
28,A,clean,T013-S3,5,0,,False
28,A,clean,T013-S3,8,0,,False
29,A,clean,T013-S3,1,0,0.0,True
30,A,clean,T013-S3,2,8593/75450,0.40508178946872203,True
30,A,clean,T013-S3,4,5509/75450,0.259699241031443,True
30,A,clean,T013-S3,5,8593/75450,0.40508178946872203,True
31,A,clean,T013-S3,8,0,0.0,True
32,A,clean,T013-S3,0,0,0.0,True
32,A,clean,T013-S3,2,0,0.0,True
32,A,clean,T013-S3,4,0,0.0,True
32,A,clean,T013-S3,5,0,0.0,True
32,A,clean,T013-S3,8,0,0.0,True
33,A,clean,T013-S3,0,0,0.0,True
33,A,clean,T013-S3,3,33175/561678,65.04901960784314,True
34,A,clean,T013-S3,2,-17335/372723,-3.5091093117408905,True
34,A,clean,T013-S3,3,0,0.0,True
34,A,clean,T013-S3,8,0,0.0,True
35,A,clean,T013-S3,1,-21/224549,,False
35,A,clean,T013-S3,8,0,,False
36,A,clean,T013-S3,0,0,0.0,True
36,A,clean,T013-S3,1,0,0.0,True
36,A,clean,T013-S3,6,0,0.0,True
36,A,clean,T013-S3,7,15175/1151358,1.9875573018991486,True
36,A,clean,T013-S3,9,10/1527,0.9875573018991487,True
37,A,clean,T013-S3,2,0,0.0,True
37,A,clean,T013-S3,6,0,0.0,True
37,A,clean,T013-S3,9,0,0.0,True
38,A,clean,T013-S3,8,0,,False
39,A,clean,T013-S3,2,0,0.0,True
40,A,clean,T013-S3,9,-5/741,,False
41,A,clean,T013-S3,0,0,0.0,True
41,A,clean,T013-S3,1,0,0.0,True
41,A,clean,T013-S3,3,-1285/185497,-25.434990181077655,True
41,A,clean,T013-S3,9,0,0.0,True
42,A,clean,T013-S3,0,-137809/342002778,,False
42,A,clean,T013-S3,1,-137809/342002778,,False
42,A,clean,T013-S3,2,-137809/342002778,,False
43,A,clean,T013-S3,0,0,0.0,True
43,A,clean,T013-S3,4,0,0.0,True
44,A,clean,T013-S3,0,0,0.0,True
44,A,clean,T013-S3,8,-10/751,-2.018641810918775,True
44,A,clean,T013-S3,9,-10/751,-2.018641810918775,True
45,A,clean,T013-S3,2,0,0.0,True
45,A,clean,T013-S3,4,0,0.0,True
45,A,clean,T013-S3,5,0,0.0,True
45,A,clean,T013-S3,8,0,0.0,True
46,A,clean,T013-S3,2,0,0.0,True
46,A,clean,T013-S3,4,0,0.0,True
46,A,clean,T013-S3,5,0,0.0,True
47,A,clean,T013-S3,0,0,,False
47,A,clean,T013-S3,1,0,,False
47,A,clean,T013-S3,2,0,,False
47,A,clean,T013-S3,4,0,,False
47,A,clean,T013-S3,8,0,,False
48,A,clean,T013-S3,4,-1900/142883,-0.400197077437598,True
48,A,clean,T013-S3,7,60/53295359,3.388150789650893e-05,True
48,A,clean,T013-S3,9,-5/754,-0.19957196361690743,True
49,A,clean,T013-S3,1,0,0.0,True
49,A,clean,T013-S3,3,-303/5681,-2.6735294117647057,True
50,A,clean,T013-S3,2,1331651/22559550,0.9890478068504311,True
50,A,clean,T013-S3,5,0,0.0,True
51,A,clean,T013-S3,3,0,,False
51,A,clean,T013-S3,4,0,,False
51,A,clean,T013-S3,9,0,,False
52,A,clean,T013-S3,0,0,,False
52,A,clean,T013-S3,2,0,,False
53,A,clean,T013-S3,1,343/8671,0.8437884378843789,True
53,A,clean,T013-S3,7,0,0.0,True
54,A,clean,T013-S3,2,0,0.0,True
54,A,clean,T013-S3,6,0,0.0,True
54,A,clean,T013-S3,7,8911472855/219491435046,0.5492671246160674,True
55,A,clean,T013-S3,0,0,0.0,True
55,A,clean,T013-S3,8,0,0.0,True
56,A,clean,T013-S3,3,-5037005/189716007,,False
56,A,clean,T013-S3,4,0,,False
56,A,clean,T013-S3,6,0,,False
56,A,clean,T013-S3,9,-5037005/189716007,,False
57,A,clean,T013-S3,0,0,,False
57,A,clean,T013-S3,1,0,,False
57,A,clean,T013-S3,3,73786/2891629,,False
57,A,clean,T013-S3,4,-17382121/433744350,,False
57,A,clean,T013-S3,6,-17382121/433744350,,False
58,A,clean,T013-S3,0,0,,False
58,A,clean,T013-S3,9,0,,False
59,A,clean,T013-S3,0,0,0.0,True
59,A,clean,T013-S3,1,0,0.0,True
59,A,clean,T013-S3,3,0,0.0,True
59,A,clean,T013-S3,5,0,0.0,True
59,A,clean,T013-S3,6,0,0.0,True
60,A,clean,T013-S3,0,0,0.0,True
61,A,clean,T013-S3,0,0,0.0,True
61,A,clean,T013-S3,4,0,0.0,True
61,A,clean,T013-S3,5,1/75,0.6690203000882613,True
61,A,clean,T013-S3,7,1/75,0.6690203000882613,True
62,A,clean,T013-S3,0,0,0.0,True
62,A,clean,T013-S3,5,95768/14468325,0.9589602118828636,True
62,A,clean,T013-S3,6,0,0.0,True
62,A,clean,T013-S3,9,0,0.0,True
63,A,clean,T013-S3,3,0,,False
63,A,clean,T013-S3,4,0,,False
63,A,clean,T013-S3,6,0,,False
64,A,clean,T013-S3,1,0,0.0,True
64,A,clean,T013-S3,3,626/18775,0.5537045963162813,True
64,A,clean,T013-S3,5,626/18775,0.5537045963162813,True
64,A,clean,T013-S3,8,626/18775,0.5537045963162813,True
64,A,clean,T013-S3,9,0,0.0,True
65,A,clean,T013-S3,5,0,0.0,True
66,A,clean,T013-S3,7,0,0.0,True
66,A,clean,T013-S3,8,0,0.0,True
66,A,clean,T013-S3,9,0,0.0,True
67,A,clean,T013-S3,1,0,0.0,True
67,A,clean,T013-S3,2,0,0.0,True
67,A,clean,T013-S3,5,0,0.0,True
67,A,clean,T013-S3,7,0,0.0,True
67,A,clean,T013-S3,8,0,0.0,True
68,A,clean,T013-S3,1,0,0.0,True
68,A,clean,T013-S3,7,0,0.0,True
68,A,clean,T013-S3,9,0,0.0,True
69,A,clean,T013-S3,2,0,0.0,True
69,A,clean,T013-S3,5,0,0.0,True
69,A,clean,T013-S3,7,0,0.0,True
70,A,clean,T013-S3,0,0,0.0,True
70,A,clean,T013-S3,8,0,0.0,True
71,A,clean,T013-S3,4,0,0.0,True
71,A,clean,T013-S3,5,280879/42018450,376.51340482573727,True
71,A,clean,T013-S3,8,0,0.0,True
72,A,clean,T013-S3,0,0,0.0,True
72,A,clean,T013-S3,5,871181/42694350,0.3797738134316094,True
72,A,clean,T013-S3,8,0,0.0,True
73,A,clean,T013-S3,5,0,0.0,True
73,A,clean,T013-S3,6,0,0.0,True
73,A,clean,T013-S3,7,0,0.0,True
74,A,clean,T013-S3,6,0,,False
75,A,clean,T013-S3,0,1985641/12918594,5.815847975654548,True
75,A,clean,T013-S3,1,0,0.0,True
75,A,clean,T013-S3,3,1985641/12918594,5.815847975654548,True
76,A,clean,T013-S3,1,0,,False
76,A,clean,T013-S3,6,351061/8827078,,False
76,A,clean,T013-S3,7,0,,False
77,A,clean,T013-S3,0,0,0.0,True
77,A,clean,T013-S3,2,0,0.0,True
78,A,clean,T013-S3,4,0,0.0,True
78,A,clean,T013-S3,5,0,0.0,True
78,A,clean,T013-S3,8,0,0.0,True
79,A,clean,T013-S3,1,0,0.0,True
79,A,clean,T013-S3,2,0,0.0,True
79,A,clean,T013-S3,5,0,0.0,True
80,A,clean,T013-S3,6,0,,False
80,A,clean,T013-S3,7,0,,False
81,A,clean,T013-S3,7,0,0.0,True
81,A,clean,T013-S3,9,0,0.0,True
82,A,clean,T013-S3,3,0,0.0,True
82,A,clean,T013-S3,7,0,0.0,True
83,A,clean,T013-S3,4,0,0.0,True
83,A,clean,T013-S3,7,0,0.0,True
83,A,clean,T013-S3,8,0,0.0,True
84,A,clean,T013-S3,2,4950/256027,,False
84,A,clean,T013-S3,3,0,,False
84,A,clean,T013-S3,6,0,,False
85,A,clean,T013-S3,5,0,0.0,True
85,A,clean,T013-S3,6,0,0.0,True
86,A,clean,T013-S3,2,0,0.0,True
86,A,clean,T013-S3,4,2518/37725,1.0,True
86,A,clean,T013-S3,5,1009/75450,0.20035742652899127,True
86,A,clean,T013-S3,6,0,0.0,True
87,A,clean,T013-S3,3,376/56325,,False
87,A,clean,T013-S3,5,0,,False
88,A,clean,T013-S3,3,0,,False
88,A,clean,T013-S3,4,0,,False
88,A,clean,T013-S3,6,0,,False
88,A,clean,T013-S3,9,0,,False
89,A,clean,T013-S3,4,89978629434/1343841070975,0.9095582189365361,True
89,A,clean,T013-S3,5,0,0.0,True
90,A,clean,T013-S3,2,0,0.0,True
90,A,clean,T013-S3,3,0,0.0,True
90,A,clean,T013-S3,5,0,0.0,True
90,A,clean,T013-S3,9,0,0.0,True
91,A,clean,T013-S3,3,0,0.0,True
91,A,clean,T013-S3,7,0,0.0,True
91,A,clean,T013-S3,9,-5/21489,-0.03636363636363636,True
92,A,clean,T013-S3,1,-3018/224549,-0.5011624045167719,True
92,A,clean,T013-S3,3,0,0.0,True
92,A,clean,T013-S3,8,0,0.0,True
93,A,clean,T013-S3,4,2241/111527,0.6012610824326275,True
94,A,clean,T013-S3,1,0,0.0,True
94,A,clean,T013-S3,5,0,0.0,True
95,A,clean,T013-S3,1,0,0.0,True
95,A,clean,T013-S3,5,0,0.0,True
95,A,clean,T013-S3,6,0,0.0,True
96,A,clean,T013-S3,7,0,0.0,True
96,A,clean,T013-S3,9,20/1527,1.8697033026707697,True
97,A,clean,T013-S3,2,0,0.0,True
97,A,clean,T013-S3,3,0,0.0,True
97,A,clean,T013-S3,9,0,0.0,True
98,A,clean,T013-S3,5,0,0.0,True
98,A,clean,T013-S3,6,0,0.0,True
98,A,clean,T013-S3,9,0,0.0,True
99,A,clean,T013-S3,0,0,0.0,True
99,A,clean,T013-S3,3,0,0.0,True
99,A,clean,T013-S3,4,0,0.0,True
99,A,clean,T013-S3,5,0,0.0,True
99,A,clean,T013-S3,7,0,0.0,True
99,A,clean,T013-S3,9,0,0.0,True
0,A,brightness_dark,T013-S0,1,0,0.0,True
0,A,brightness_dark,T013-S0,6,0,0.0,True
0,A,brightness_dark,T013-S0,7,0,0.0,True
1,A,brightness_dark,T013-S0,1,0,0.0,True
1,A,brightness_dark,T013-S0,7,0,0.0,True
2,A,brightness_dark,T013-S0,3,0,,False
2,A,brightness_dark,T013-S0,4,0,,False
2,A,brightness_dark,T013-S0,9,0,,False
3,A,brightness_dark,T013-S0,0,0,0.0,True
4,A,brightness_dark,T013-S0,4,0,0.0,True
4,A,brightness_dark,T013-S0,5,0,0.0,True
4,A,brightness_dark,T013-S0,9,0,0.0,True
5,A,brightness_dark,T013-S0,0,0,0.0,True
5,A,brightness_dark,T013-S0,2,0,0.0,True
5,A,brightness_dark,T013-S0,5,0,0.0,True
6,A,brightness_dark,T013-S0,0,0,0.0,True
6,A,brightness_dark,T013-S0,3,0,0.0,True
6,A,brightness_dark,T013-S0,6,0,0.0,True
7,A,brightness_dark,T013-S0,1,0,0.0,True
7,A,brightness_dark,T013-S0,3,2984/17043,0.42689556509299,True
8,A,brightness_dark,T013-S0,0,0,0.0,True
8,A,brightness_dark,T013-S0,5,0,0.0,True
9,A,brightness_dark,T013-S0,7,0,0.0,True
9,A,brightness_dark,T013-S0,8,0,0.0,True
10,A,brightness_dark,T013-S0,2,222764229/2131727078,2.6322685793481173,True
10,A,brightness_dark,T013-S0,3,222764229/2131727078,2.6322685793481173,True
10,A,brightness_dark,T013-S0,4,0,0.0,True
11,A,brightness_dark,T013-S0,2,0,0.0,True
11,A,brightness_dark,T013-S0,8,0,0.0,True
12,A,brightness_dark,T013-S0,2,0,0.0,True
12,A,brightness_dark,T013-S0,7,0,0.0,True
13,A,brightness_dark,T013-S0,1,0,0.0,True
13,A,brightness_dark,T013-S0,3,0,0.0,True
13,A,brightness_dark,T013-S0,5,0,0.0,True
14,A,brightness_dark,T013-S0,1,0,0.0,True
14,A,brightness_dark,T013-S0,2,0,0.0,True
15,A,brightness_dark,T013-S0,4,0,,False
16,A,brightness_dark,T013-S0,1,0,0.0,True
16,A,brightness_dark,T013-S0,4,0,0.0,True
16,A,brightness_dark,T013-S0,6,0,0.0,True
16,A,brightness_dark,T013-S0,8,0,0.0,True
16,A,brightness_dark,T013-S0,9,0,0.0,True
17,A,brightness_dark,T013-S0,1,0,0.0,True
17,A,brightness_dark,T013-S0,4,0,0.0,True
